ARS-ID,정류소명
08821,선잠단지.성락원앞
08822,선잠단지.성락원앞
08823,팔각정
08824,성북동성당
08825,성북동성당
08826,성북빌리지
08827,성북빌리지
08828,한양슈퍼앞
08829,돈암초등학교
08830,길음역
08831,북악슈퍼
08832,래미안장위퍼스트하이아파트
08833,북악슈퍼
08834,우리랜드사우나
08835,대우APT211동앞
08836,용광교회
08837,길상사
08838,국민은행동소문동점
08839,길상사
08840,정릉꿈에그린아파트
08842,정릉꿈에그린아파트
08843,아리랑시장
08844,아리랑시장
08845,중앙하이츠빌아파트
08846,세계문화유산정릉
08847,정릉꿈에그린1단지
08848,일신휴먼빌.우정아파트
08849,돈암코오롱하늘채아파트
08850,돈암코오롱하늘채아파트
08854,힐스테이트입구
08855,한국가구박물관입구
08856,우리옛돌박물관.정법사
08858,한국가구박물관입구
08868,관문약국
08872,쌍다리
08873,삼선교
08874,현대백화점별관주차장
08876,세광빌라
08881,성가복지병원앞
08883,꿈의숲코오롱하늘채아파트
08884,어해랑앞
08886,고대병원
08888,한신103동앞
08889,성북소방서
08892,장위시장
08893,생명의전화로터리
08894,정릉시장입구.정릉약국
08895,꿈의숲동문앞
08896,꿈의숲대명루첸아파트
08897,종암아이파크1차정문
08898,돈암힐스테이트.코오롱하늘채
08900,자산약국.월곡전철역입구.6호선
08901,수보약국
08904,종암래미안
08908,장위천주교앞
08909,월곡시장.동덕여대오거리
08910,정든마을
08911,용문중고교
08912,개운초등학교
08913,우성APT정문
08914,나약국
08915,소망슈퍼
08916,월곡로데오거리
08917,대동슈퍼
08919,한진206동앞
08920,죽림정사앞
08921,쌍용APT
08922,슈퍼앞
08923,빙그레슈퍼
08924,동아아파트정문앞
08925,수녀원입구
08926,홈마트
08927,명신초.삼선푸르지오.힐스테이트
08928,브라운스톤
08930,동아아파트
08931,월곡중학교입구
08932,우남아파트
08934,돈암시장
08935,창신쌍용2단지.한성대후문
08936,고명중고교
08937,상월곡역
08938,월곡초교
08939,산장아파트
08940,동덕여대오거리
08941,경동고입구
08942,한신301동앞
08943,낙산삼거리
08945,풍림아파트
08946,월곡중학교
08947,월곡초등학교후문
08948,도광사
08949,경동고앞
08950,구민회관201동앞
08951,현대홈마트
08952,풍림아파트.성신초교
08953,누구나교회
08954,넓은마당
08955,동덕여대정문앞
08956,삼선노인정
08957,한신113동앞
08958,종암아이파크2차정문
08959,개운중학교
08960,태광빌라
08961,삼선초교
08962,동구마케팅고후문
08963,두산아파트3단지
08964,극동아파트후문
08965,성북구의회
08966,장위1동노인정
08969,극동아파트정문
08970,고려대아이스링크
08971,하트마트편의점
08972,선경아파트
08973,고려대안암학사
08975,종암중학교
08976,고려대법과대학.한국어교육관입구
08977,종암로한진택배
08979,성북세무서앞
08980,꿈의숲대명루첸아파트
08981,래미안세레니티
08982,양광교회.죽림정사앞
08983,석관동주민센터
08984,한신105동앞
08985,한신108동앞
08986,스카이프라자앞.111동앞
08987,한진207동앞
08988,한진202동앞
08989,한진204동앞
08990,한진207동앞
08991,스카이프라자앞.111동
08992,한신108동앞
08997,삼선동주민센터
09001,수유3동우체국
09002,수유3동우체국
09003,수유역
09004,수유역.강북구청
09005,수유시장.성신여대미아캠퍼스앞
09006,수유시장.성신여대미아캠퍼스앞
09007,미아역.신일중고
09008,미아역.신일중고
09009,도봉세무서.성북시장
09010,도봉세무서.성북시장
09011,미아사거리역
09012,미아사거리역
09013,수유(강북구청)역
09102,우이동도선사입구.북한산우이역
09103,우이동성원아파트
09104,우이동성원아파트
09105,진성빌라사거리
09106,서라벌중학교.우이동대우아파트
09107,덕성여대솔밭근린공원
09108,국립4.19민주묘지입구사거리
09109,국립4.19민주묘지입구사거리
09110,국립4.19민주묘지입구사거리
09111,국립4.19민주묘지입구사거리
09112,국립419묘지삼거리.윤극영가옥
09113,국립419묘지삼거리.윤극영가옥
09114,인수동백운교회입구
09115,인수동백운교회입구
09116,인수중학교.극동아파트
09117,인수중학교.극동아파트
09118,서울영어마을수유캠프국립재활원입구
09119,서울영어마을수유캠프국립재활원입구
09120,인수동장미원
09121,인수동장미원
09122,가오리역
09123,가오리역
09124,북부성모의원
09125,북부성모병원
09126,수유2동주민센터우이시장
09127,수유2동주민센터우이시장
09128,광산사거리
09129,광산사거리
09130,우이초등학교후문
09131,우이초등학교후문
09132,인수동청수탕입구
09133,인수동청수탕입구
09134,우이초등학교
09135,우이초등학교
09136,화계사입구.한신대학교대학원
09137,화계사입구.한신대학교대학원
09138,수유동삼양탕앞
09139,수유동삼양탕앞
09140,화계사입구사거리
09141,화계사입구사거리
09142,강북노인종합복지관
09143,강북노인종합복지관
09144,신일병원
09145,신일병원
09146,강북구청
09147,강북구청
09148,강북경찰서입구
09149,강북경찰서입구
09150,북부시장입구
09151,북부시장입구
09152,번동사거리
09153,번동사거리
09154,북부수도사업소
09155,북부수도사업소
09156,화계사입구
09157,화계사입구
09158,빨래골입구
09159,빨래골입구
09160,롯데마트삼양점.래미안1차아파트
09161,롯데마트삼양점.래미안1차아파트
09162,삼양초등학교
09163,삼양초등학교
09164,강북청소년문화정보도서관입구
09165,강북청소년문화정보도서관입구
09166,삼양동사거리
09167,삼양동사거리
09168,송천초등학교.미아뉴타운입구
09169,송천초등학교.미아뉴타운입구
09170,삼양동사거리
09171,삼양동사거리
09172,성암국제무역고등학교
09173,성암국제무역고등학교
09174,삼양동사거리입구
09175,삼양동사거리입구
09176,강북보건소
09177,신창교
09179,강북보건소
09180,번동주공4단지
09181,초안교
09182,번동주공3단지
09183,번동주공3단지
09184,번동주공1단지
09185,번동주공1단지
09186,오현초등학교
09187,북서울꿈의숲
09188,송중동한일유엔아이
09189,창문여고앞
09190,숭곡초등학교입구
09194,강북청소년수련관
09195,강북청소년수련관
09196,국립4.19민주묘지
09197,국립4.19민주묘지
09198,강북중학교
09199,한성운수차고지
09200,광산사거리
09201,광산사거리
09203,수유중앙시장
09205,대한병원
09206,삼성화재강북지점
09207,강북구청사거리
09208,강북구청사거리
09209,수송초등학교
09210,수송초등학교
09211,수유중학교혜화여고
09212,혜화여고
09213,서울정인학교
09214,우광타운
09215,구세군강북종합사회복지관입구
09216,구세군강북종합사회복지관입구
09217,미양중고등학교.팔팔·미송경로당
09218,미양중고등학교.팔팔·미송경로당
09219,동북프라자
09220,동북시장
09221,두산위브아파트입구
09222,두산위브아파트입구
09223,삼각산동SK아파트북한산시티미양초등학교
09224,삼양동벽산라이브파크미양초등학교
09225,SK아파트.벽산아파트상가
09226,SK아파트.벽산아파트상가
09227,솔샘터널
09228,번동주공아파트3단지4단지
09229,번동주공아파트3단지4단지
09230,번동초등학교
09231,번동한솔솔파크
09232,번동한솔솔파크
09233,번동해모로아파트
09234,번동해모로아파트
09235,강북문화정보도서관
09236,강북문화정보도서관
09237,동문굿모닝힐
09238,동문굿모닝힐
09239,북서울꿈의숲
09240,꿈의숲롯데캐슬아파트
09241,꿈의숲롯데캐슬아파트
09242,경남아너스빌.꿈의숲해링턴아파트
09243,경남아너스빌.꿈의숲해링턴아파트
09244,송중초등학교
09245,송중초등학교
09246,수유3동우체국
09247,수유3동우체국
09248,수유역.노스페이스문화센터
09249,수유역.강북구청
09253,미아역신일중고
09255,영신여객차고지(우이동종점)
09256,영신여객차고지(우이동종점)
09260,미아사거리역
09261,미아사거리역
09263,한신대학교
09266,수유사거리
09267,수유사거리
09269,송중동주민센터앞
09270,송중동경남아너스빌정문
09271,북서울꿈의숲
09272,수유역.강북구청
09273,강북구보건소삼각산분소
09274,강북구보건소삼각산분소
09275,삼각산동삼각산아이원아파트후문
09276,삼각산동삼각산아이원아파트후문
09277,롯데백화점미아점
09278,우이동주민센터입구
09283,솔샘터널
09286,우이동도선사입구
09289,우이동차고지기점
09290,한성운수종점
09291,화계사입구.종점
09293,SK아파트벽산아파트상가
09294,우이동차고지종점
09295,삼각산동삼각산아이원아파트정문
09298,삼각산동삼각산아이원아파트정문
09302,삼각산고.래미안트리베라
09303,삼각산고.래미안트리베라
09304,방천시장입구
09305,화계사입구.한신대학교대학원
09306,미아사거리역.롯데백화점
09307,삼각산119안전센터
09308,삼각산119안전센터
09310,무량사입구
09311,무량사입구
09312,꿈의숲주차장입구
09313,수유중앙시장
09314,대한병원
09500,우이동
09501,미송경로당
09502,번동초교.솔그린APT.하나은행
09503,연일슈퍼
09504,빨래골
09505,본원정사
09506,아카데미하우스.통일교육원
09507,성원아파트
09510,번동슈퍼
09512,샛별슈퍼
09513,수연슈퍼
09514,모아빌라
09515,신성빌라
09516,송중동주민센터
09517,마을버스사무실
09518,청화슈퍼
09520,믿음슈퍼
09521,다리앞
09522,해청빌라
09523,백련사
09525,구세군강북종합사회복지관
09526,금강슈퍼
09528,당진슈퍼
09529,삼흥연립
09530,기도원입구
09531,강북청소년수련관
09532,보람미용실
09533,인천슈퍼
09534,동문굿모닝힐
09535,삼광학원
09536,한빛맹아학교
09537,형제슈퍼
09539,쌍문교
09540,페리카나치킨
09541,당진슈퍼
09543,동성마트
09544,한빛예술단
09545,삼성하이츠빌라
09546,도일타운
09547,강북중학교
09548,삼양시장.롯데마트
09550,동성주택
09551,수유1동주민센터.파출소
09553,광산사거리
09554,삼양부동산
09556,제일슈퍼
09557,진주빌딩
09558,청수탕
09560,강북구청
09561,삼양오거리
09562,도일타운
09563,홈빌라트
09564,광성슈퍼
09566,인수초중학교
09567,수유역
09568,오현초등학교
09569,구.삼양극장
09571,꿈의숲해링턴아파트101동앞
09572,화계유치원
09573,한신대신학대학원.화계사
09576,주공1.2단지한진아파트
09577,삼양신협
09578,번3동주민센터
09579,미아사거리전철역
09580,꿈의숲해링턴아파트105동앞
09582,삼양탕
09583,국립재활원
09585,신원아파트.북서울꿈의교회
09586,미아역6번출구
09588,꿈의숲해링턴아파트108동앞
09589,유성빌딩
09590,송암교회.화계사거리
09591,강북구의회.강북문화예술회관
09592,경남아너스빌정문
09593,기산아파트.2단지후문
09594,미아역7번출구
09595,수유역
09597,가오리
09598,송중동주민센터
09599,쌍문교
09600,주공3단지정문
09631,깨순이김밥
09642,8번지입구
09656,번동삼거리
09682,벽산아파트
09717,한양아파트입구.삼덕상운
09718,삼양신협
09739,미아사거리
09753,양지빌라
09754,성당앞
09760,하나은행.새마을금고
09769,강북반석교회
09770,8번지슈퍼
09771,롯데백화점
09773,중앙시장
09774,강북구민운동장.4단지
09775,훌랄라치킨
09776,산장빌라
09777,화계유치원
09778,수유동약국
09779,강북보건소.번2동주민센터
09780,삼일약국.롯데마트
09781,삼우하이츠빌라
09782,꿈의숲해링턴아파트108동앞
09783,성일빌딩
09785,금호.현대아파트
09786,삼양시장
09787,한일아파트후문
09788,꿈의숲해링턴아파트105동앞
09789,수유1동주민센터.파출소
09790,수유역
09791,로얄공인중계사무소
09792,페리카나치킨
09793,장미맨션
09794,꿈의숲해링턴아파트101동앞
09795,한빛예술단
09798,주공5단지
09799,보람미용실
09800,한일아파트정문
09801,홈빌라트
09802,한빛맹아학교
09803,송암교회.화계사거리
09804,강북종합시장
09805,금강산병원.전자공단
09806,구세군강북종합사회복지관
09807,8번지입구
09808,제일슈퍼
09809,삼흥연립
09811,성당앞
09812,번동5거리.북부노동지청
09813,다리앞
09814,한신대신학대학원.화계사
09815,벽산아파트
09817,월산슈퍼
09818,방천시장입구
09819,동성주택
09820,수연슈퍼
09821,유진슈퍼
09822,가오리
09824,정은빌라
09825,미아사거리역
09826,삼광학원
09827,빨래골
09828,청수탕
09829,강북구의회.강북문화예술회관
09830,빨래골입구
09831,삼성하이츠빌라
09832,국립재활원
09833,성원아파트
09834,수유역.강북구청
09835,청소년독서실
09836,믿음슈퍼
09837,형제슈퍼
09841,당진슈퍼
09843,우광슈퍼
09844,기도원입구
09845,인수초중학교
09847,미양중고등학교
09848,인천슈퍼
09851,해청빌라
09853,벽산아파트
09854,금강슈퍼
09856,모아빌라
09857,국립419민주묘지삼거리.윤극영가옥
09859,청화슈퍼
09860,동문굿모닝힐
09861,본원정사
09862,국립419묘지
09863,주공5단지
09865,번동초등학교
09868,로얄공인중계사무소
09870,강북문화정보도서관.해모로아파트
09871,강북청소년수련관
09872,금호.현대아파트
09873,강북보건소앞.번2동주민센터
09875,백련사
09876,강북보건소.번2동주민센터
09877,신성빌라
09878,강북구민운동장.4단지
09880,아카데미하우스.통일교육원
09881,번동슈퍼
09882,한양아파트입구.삼덕상운
09883,주공3단지정문
09884,기산아파트.2단지후문
09885,신원아파트.북서울꿈의교회
09886,주공1.2단지한진아파트
09887,오현초등학교
09888,주공1.2단지한진아파트
09890,번3동주민센터
09893,현대백화점.E마트.빅토리아호텔
09894,미아사거리역.롯데백화점
09895,광산사거리
09896,보람빌딩
09897,번동5거리.북부노동지청
09898,금강산병원.전자공단
09899,하나은행.새마을금고
09903,우이3교
09905,당진슈퍼
09908,삼성래미안아파트
09909,성우아파트
09913,미아사거리역
09920,두산위브아파트
09934,한영교회
09936,달팽이계단
09937,대성빌라정문
09938,신구한일아파트입구
09939,실버복지센터
09940,남양빌라
09941,미아역3번출구
09942,미아역1번출구
09943,수유시장
09944,요진아파트
09945,우일빌딩앞
09946,신구한일아파트입구
09947,대성빌라정문
09948,달팽이계단
09949,한영교회
09950,한국전력공사
09994,창문여고앞
10001,도봉산역
10002,도봉산역
10003,도봉한신아파트
10004,도봉한신아파트
10005,서울북부지방법원.검찰청.도봉역성황당
10006,서울북부지방법원.검찰청.도봉역성황당
10007,신도봉사거리
10008,신도봉사거리
10009,도봉소방서.방학남부역
10010,도봉소방서.방학남부역
10011,도봉보건소
10012,도봉보건소.북한산아이파크아파트
10013,도봉구민회관.도봉문화원
10014,도봉구민회관.도봉문화원
10015,쌍문역
10016,쌍문역
10017,우이1교앞
10018,우이1교앞
10019,신도봉시장.도봉구청.방학북부역
10020,신도봉시장.도봉구청.방학북부역
10103,도봉동한신아파트
10104,도봉동한신아파트
10105,녹천역
10107,서울북부지방법원.검찰청.도봉역성황당
10108,서울북부지방법원.검찰청.도봉역성황당
10109,도봉견인차량보관소
10110,도봉견인차량보관소
10111,방학역
10113,도봉소방서
10114,도봉소방서
10115,방학사거리.바로선병원
10116,방학사거리
10117,도봉보건소
10118,도봉보건소
10119,함석헌기념관.정의여중고
10120,함석헌기념관.정의여중고
10121,도봉구민회관.도봉문화원
10122,도봉구민회관.도봉문화원
10124,쌍문역.쌍문역골목시장
10126,쌍문역
10127,우이1교앞
10129,서울북부지방법원.검찰청.성우아파트
10130,서울북부지방법원.검찰청.성우아파트
10131,도봉시장
10132,도봉시장
10133,도봉구청
10134,도봉구청
10135,방학1동대상타운현대삼성아파트
10136,방학1동대상타운현대삼성아파트
10137,창동쌍용.성원아파트
10138,창동쌍용아파트
10139,자운고등학교앞
10140,자운고등학교앞
10141,창동동아청솔아파트
10142,창동동아청솔아파트
10143,창동농협물류센터
10144,창동농협물류센터
10145,창동농협물류센터
10146,창동역동측
10147,창동동아아파트
10148,창동동아아파트
10149,창동주공19단지
10150,창동주공19단지
10151,창동주공18단지
10152,창동주공18단지
10153,도봉산입구
10154,도봉고등학교
10155,김근태기념도서관.도봉고등학교
10156,도봉역
10157,도봉역
10158,노원교
10159,노원교
10160,성대야구장노원교앞
10161,천주교도봉동교회
10162,천주교도봉동교회
10163,오봉초등학교
10164,오봉초등학교
10165,방학2동공영주차장
10166,방학2동공영주차장
10167,방학2동주민센터
10168,방학2동주민센터
10172,신방학중학교앞
10173,방학동신우빌라
10174,방학동신우빌라
10175,방학동삼익세라믹
10176,방학동삼익세라믹
10177,쌍문동청구아파트
10178,쌍문동청구아파트
10179,샘말어린이공원
10180,방학중학교정문
10181,방학중학교정문
10182,신한은행방학동지점
10183,신한은행방학동지점
10184,연산군.정의공주묘
10185,연산군정의공주묘
10186,방학동신동아타워
10187,방학동신동아타워
10188,방학3동신동아프라자
10189,방학동신동아아파트
10190,방학동신동아아파트
10191,국민은행방학지점
10192,국민은행방학지점
10193,신한은행방학동지점
10194,신한은행방학동지점
10195,방학사거리
10196,방학사거리
10197,서울문화고등학교
10198,서울문화고등학교
10199,서울문화고등학교
10200,쌍문동청한빌라
10201,쌍문동청한빌라
10202,쌍문동우이빌라
10203,쌍문동우이빌라
10204,초당초등학교
10205,초당초등학교
10206,방학동우성아파트
10207,방학동우성.청구아파트
10208,방학3동신동아프라자
10209,방학3동주민센터
10210,쌍문동성원아파트
10211,쌍문동성원아파트
10212,쌍문동한양.현대아파트
10213,쌍문동현대.한양아파트
10214,쌍문동삼익금호1차아파트
10215,쌍문동금호1차삼익아파트
10216,도봉구보건소앞
10217,도봉구보건소앞
10218,북서울교회
10219,서라벌중학교.우이동대우아파트
10221,덕성여대입구
10222,쌍문초등학교
10223,쌍문초등학교
10224,숭미초등학교
10225,숭미초등학교
10226,둘리뮤지엄.대우이안극동아파트
10227,둘리뮤지엄.대우이안극동아파트
10228,창동주공1단지
10229,창동주공1단지아파트
10231,서울북부지방법원등기국
10232,서울북부지방법원등기국
10234,창동역서측
10235,창4동주민센터
10236,창4동주민센터
10241,창동주공4단지
10242,창동주공4단지
10244,도봉문화정보도서관
10245,도봉문화정보도서관
10246,창림초교창동신창아파트앞
10247,창림초교창동신창아파트앞
10248,국립현대미술관창동레지던시
10249,국립현대미술관창동레지던시
10250,창동서울탁주앞
10251,창동서울탁주앞
10252,창2동주민센터.보건지소
10253,창2동주민센터.보건지소
10256,창2동한일아파트
10257,창1동제1공영주차장입구
10258,한신아파트101동앞
10259,KT도봉지점
10260,창동청구빌라
10261,창동청구빌라
10262,창동대우아파트입구
10263,창동대우아파트입구
10264,창동대우아파트
10265,창동역동측(도봉방면)
10266,창동역동측(노원방면)
10269,서울가든아파트앞
10270,창1동주민센터
10271,창1동주민센터
10272,창동주공3단지
10273,창동주공3단지
10276,세그루학원
10277,세그루학원
10278,창동주공17단지
10279,창동주공17단지
10280,창3동염광아트필
10281,창3동염광아트빌
10282,한승미메이드아파트
10283,한승미메이드아파트
10284,북서울농협창동지점
10285,북서울농협창동지점
10286,신화초교입구
10287,신화초교입구
10292,서울외국어고등학교
10293,서울외국어고등학교
10294,방학동도깨비시장입구
10295,거성학마을아파트
10296,도봉새마을금고본점
10297,창5동현대아파트
10298,창5동현대1차아파트
10299,창동아이파크
10301,창번교
10302,방학3동주민센터
10303,도봉동서광아파트
10304,정병원
10305,창동고등학교
10306,정의여중고입구
10309,도깨비시장
10310,방학동도깨비시장
10311,태영데시앙아파트
10312,창번교앞
10313,금용아파트
10314,창번2교앞
10315,대우아파트104동
10317,도봉산입구
10320,샘말어린이공원
10321,안방학동
10325,동아운수앞
10330,창동.신창시장
10331,신창.창동시장
10333,안방학동
10334,안방학동
10335,창동농협물류센터
10336,태영데시앙아파트
10337,방학중학교
10339,도봉산역광역환승센터
10340,도봉산역광역환승센터
10341,도봉산역광역환승센터
10342,한국사회봉사회
10343,한국사회봉사회
10502,도봉여성센터
10503,한일병원
10504,동익아파트
10505,꽃동네
10509,한일병원입구
10510,용호약국
10511,에덴약국
10512,청한빌라
10515,사거리슈퍼
10516,쌍문1동현대아파트
10517,우이성당
10519,방학동성원아파트.방학3동주민센터
10521,믿음주유소
10522,오복슈퍼
10526,쌍문1동주민센터
10527,환승장.기숙사
10528,덕성여대후문.효문중고교앞
10529,창동아이파크
10532,쌍문초등학교
10533,쌍문1치안센터
10535,신일라이프아파트
10536,시립도봉노인종합복지관
10537,경기푸른미래관
10540,방학삼성래미안1단지아파트
10541,소피아호텔
10542,쌍문동현대1차아파트
10546,미래빌라
10549,도봉중학교.서원아파트
10550,창동한신아파트
10551,성원아파트
10553,세무서앞
10554,하나약국
10556,창동중앙약국
10557,선덕사거리.세그루학원입구
10560,도봉시장
10561,오봉초등학교
10563,방학3동주민센터
10564,청구아파트
10565,엘지전자
10568,시온슈퍼
10569,창성빌라
10570,김수영문학관
10572,서울북부지방법원
10573,부부슈퍼
10575,벽산아파트
10578,삼거리슈퍼
10580,방학3동주민센터
10582,믿음주유소
10583,쌍문초등학교
10584,창동고등학교
10585,도봉역
10586,성황당
10587,창2동주민센터·보건지소
10588,금호타운
10590,사거리슈퍼앞
10592,대우.삼성서비스센터
10593,도봉1동주민센터.럭키아파트
10594,창2동건영아파트
10597,용호약국
10598,오복슈퍼
10599,도봉경찰서.창4동주민센터
10600,유원극동아파트
10604,도봉1파출소
10612,쌍문동한양아파트
10617,거성학마을아파트
10637,쌍문1동현대아파트
10638,한신아파트후문
10657,창북중학교
10667,윤성빌라.다리앞
10697,에덴약국
10698,도봉파크빌2단지
10700,녹천북부역
10701,창1동대우그린아파트
10702,창일중학교
10703,창동역서측
10704,상아아파트
10705,옛고을길입구
10706,창일중학교
10707,주공4단지후문
10710,창동아이파크
10711,북한산아이파크
10713,북한산아이파크
10714,창동아이파크
10722,도봉초등학교
10734,경기푸른미래관
10735,서원아파트
10736,창동이마트
10737,누원고등학교.한신아파트정문
10740,서울문화고등학교
10744,부대앞
10745,소피아호텔
10747,청구아파트
10754,쌍문1치안센터
10757,무수골
10775,정의여중고
10777,덕성여대후문.효문중고교앞
10778,부대앞
10779,신일라이프아파트
10780,약초원.동아슈퍼
10781,도봉초등학교
10783,우이1교
10784,우이성당
10785,엘지전자
10786,한신아파트정문
10787,윤성빌라.다리앞
10789,한일병원입구
10790,청한빌라
10791,도봉파크빌3단지
10792,도봉1파출소
10797,도봉1동주민센터.럭키아파트
10798,신동아아파트16동
10799,도봉산역
10800,성황당
10802,도봉파크빌3단지
10803,삼거리슈퍼
10804,대원그린아파트.도봉실버센터
10805,부부슈퍼
10806,방학동극동아파트.방학동천주교성당
10807,시온슈퍼
10808,방학중학교
10809,오봉초등학교
10810,누원고등학교.한신아파트정문
10812,도봉파크빌2단지앞
10813,도봉중학교.서원아파트
10814,극동유원아파트후문
10815,도봉구청
10816,삼환아파트후문
10818,삼환.동아에코빌아파트
10819,대상타운현대아파트
10820,노원교.성대야구장
10821,서울문화고등학교
10822,서울북부지방법원
10826,도봉시장
10828,하나약국
10831,한신아파트정문
10834,약초원.동아슈퍼
10836,환승장.기숙사
10838,법종사
10841,효문중학교
10842,효문중학교
10843,도봉중학교후문
10997,방학동도깨비시장입구
10999,온누리교회
11101,공릉시장
11102,공릉시장
11103,태릉입구역4번출구
11104,태릉입구역3번출구
11105,태릉입구역
11106,태릉입구역
11107,공릉1동삼익아파트
11108,공릉초등학교
11109,대주아파트
11110,공릉행복발전소
11111,공릉대아2차아파트
11112,태릉사거리
11113,경춘선숲길.토끼굴앞
11114,주유소앞다운복지관
11115,태릉사거리
11116,서울생활사박물관.농협앞
11117,태릉입구역7번출구.서울생활사박물관
11118,화랑대역1번출구
11119,공연초등학교
11120,공릉역
11121,서울과학기술대앞
11122,동신아파트
11123,현대성우아파트
11124,동부아파트
11125,한보아파트.삼익아파트
11126,삼익아파트.한보아파트
11127,원자력병원
11128,원자력병원입구
11129,안마을
11130,두산힐스빌아파트
11131,두산힐스빌아파트
11132,안마을
11133,공릉해링턴플레이스
11134,효성화운트빌원자력병원후문
11135,공릉우방아파트
11136,태릉현대아파트
11137,화랑타운아파트
11138,청솔아파트
11139,화랑대역2번출구
11140,화랑대사거리
11141,화랑대사거리
11142,경춘선숲길.화랑대역공원
11143,경춘선숲길.화랑대역공원
11144,서울여대.육군사관학교행정안내소
11145,서울여대.육군사관학교행정안내소
11146,태릉국제사격장
11147,태릉국제사격장
11148,태릉
11149,태릉
11150,태릉선수촌
11151,태릉선수촌
11152,한국스포츠정책과학원
11153,한국스포츠정책과학원
11154,삼육대앞
11155,삼육대앞
11156,담터고개
11157,원자력병원공릉동삼익2차아파트
11158,예수사랑교회
11159,서울과학기술대입구
11160,서울과학기술대입구
11161,공릉역1번출구
11162,공릉역4번출구
11163,공릉신도2차아파트
11164,공릉대동2차아파트
11165,공릉대동2차아파트
11166,노원문화원
11167,노원문화원
11168,용원초등학교
11169,용원초등학교
11170,공릉동.동신아파트앞
11171,공릉2단지
11172,서울과학기술대학교후문
11173,영화교회
11174,서울과학기술대학교후문
11175,공릉삼익아파트
11176,공연초등학교
11177,공릉역
11178,공릉1단지후문
11180,상계주공9단지
11181,노원고등학교
11182,임광아파트상가
11183,상계주공7단지
11184,대림아파트상가
11185,도봉면허시험장
11186,도봉면허시험장
11187,상계주공7단지
11188,상계주공7단지.광림교회앞
11189,상계10동우체국
11190,청원고등학교
11191,상계주공9단지
11192,온곡중학교노원정보도서관
11193,온곡중학교노원정보도서관
11194,두산아파트.도심공항수락터미널
11195,두산아파트.도심공항수락터미널
11196,수락산역3번출구
11197,수락산역
11198,노일초등학교
11199,노원초등학교
11200,상계현대2차아파트
11201,상계현대3차아파트
11202,수락리버시티아파트
11203,수락리버시티아파트
11204,수락중고등학교
11205,수락중고등학교
11206,은빛아파트2단지
11207,홍파복지원미주아파트
11208,상계초등학교
11209,상계초등학교
11210,노원역9번출구
11211,노원역1번출구
11212,롯데백화점노원점
11213,와우패션클럽
11214,중앙하이츠2차아파트
11215,상계중학교정문
11216,상계중학교
11217,코오롱아파트.양지대림아파트
11218,상계119안전센터
11219,상계119안전센터
11220,상계동주유소
11221,상계동주유소
11222,상계중앙시장입구
11223,상계중앙시장입구
11224,흥안운수종점
11225,흥안운수종점
11226,불암현대아파트
11227,동아불암아파트
11228,동아불암아파트
11229,상계시장
11230,불암대림아파트
11231,불암대림아파트
11232,흥안운수상계4동종점
11233,상계역
11234,상신교회
11235,상신교회
11236,계상초등학교
11237,상계5동주민센터
11238,상계한신2차아파트
11239,상계한신2차아파트
11240,상계벽산아파트
11242,상계2동주민센터
11243,벽산아파트103동
11244,상계주공3단지
11245,상계주공2단지
11246,상계주공1단지
11247,마들근린공원.노원에코센터
11248,마들근린공원.노원에코센터
11250,노원구청
11251,노원구청
11252,노원구청
11253,상계주공2단지223동
11254,상계주공2단지
11255,상계주공6단지
11256,상계주공4단지
11257,백병원
11260,상계6.7동주민센터
11261,상계중학교
11262,상계2동주민센터
11266,상경초등학교
11267,상계주공15단지
11268,상계주공11단지
11269,상계주공10단지
11270,노원고등학교
11271,상계주공10단지상가
11272,상계주공14단지
11273,상계주공12단지
11274,보람아파트1단지
11275,보람아파트2단지
11276,청원고등학교
11277,상계주공12단지1202동
11278,광운대역
11279,광운대역
11280,월계현대아파트
11281,월계현대아파트
11282,물류센터
11283,석계역1번출구.A
11284,석계역2번출구
11285,광운대학교
11286,월계삼거리
11291,청백아파트1단지
11292,대우아파트
11293,청백아파트3단지4단지
11294,청백아파트3단지4단지
11295,초안아파트.흥화브라운빌아파트
11296,초안아파트.흥화브라운빌아파트
11297,쌍용스윗닷홈아파트
11298,신창중학교후문
11299,신창중학교후문
11300,염광고등학교
11301,염광고등학교
11302,월계주공1단지상가
11303,월계공단
11304,월계종합사회복지관
11305,월계종합사회복지관
11306,월계주공2단지
11307,월계주공1단지
11308,인덕대학교
11309,인덕대학교
11310,월계주공108동앞롯데캐슬루나아파트
11311,인덕대학
11312,한진한화그랑빌아파트
11313,한진한화그랑빌아파트
11314,한천초등학교
11315,한천초등학교
11317,월계미성아파트
11318,월계미륭아파트
11319,월계미륭아파트
11320,월계삼호아파트
11321,월계삼호아파트
11322,월계삼호4차아파트
11323,월계삼호4차아파트
11324,녹천초등학교월계이마트
11325,녹천초등학교월계이마트
11326,월계사슴아파트2단지
11327,월계사슴아파트3단지
11328,월계역
11329,월계역
11330,대우아파트
11331,인덕삼거리
11332,신도브래뉴.한전노원변전소
11333,광운중.광운인공지능고등학교
11334,광운중.광운인공지능고등학교
11335,광운대학교
11336,월계삼거리
11337,롯데캐슬루나아파트
11338,인덕대앞
11339,월계보건지소
11340,월계보건지소
11341,교육촌.벼루말
11343,장석교회
11344,쌍용스윗닷홈아파트
11345,인덕삼거리
11346,신도브래뉴.한전노원변전소
